Region,Area (km^2),Population (T),Catholics (T).x,Eccl territories,Parishes,Mission Stations w/ ResP,Mission Stations w/o ResP,Other centres,PastCen Total,Year,Sees Patriarchal,Sees Metropolitan,Sees Archiepiscopal,Sees Episcopal,Territorial Prelatures,Territorial Abbacies,Exarchatus et Ordinariatus,Military Ordinariates,Apostolic Vicariates,Apostolic Prefectures,Apostolic Administrations,Independent Missions,Patriarchal Exarchate,Total.x,Par w/ priest Dioc,Par w/ priest Relig,Par admin by other P,Par e/t permanent Dn,Par e/t non-P men Relig,Par e/t women Relig,Par e/t lay people,Par vacant,Inhabitants per km^2,Catholics pH Inh,Avg area of Ecc Territories,Inhabitants per PastCen,Catholics per PastCen,Tot Pop (T),Inh per km^2,Catholics (T).y,Cath per 100 Ihn,PastCen A,PastCen avg per Dio,Inh per PastCen,Cath per PastCen,Parishes A,Parishes P,Mission Stations A,Mission Stations P,Other centres A,Other centres P,Tot A,Tot P,Bishops.x,Priests Dioc,Priests Relig,Permanent Dn Dioc,Permanent Dn Relig,Professed Relig men non-P,Women Relig,Lay members mens SecInst,Members womens SecInst,Lay missionaries,Catechists,Inh per P,Cath per P,P and Bp as pct of TotWf for PastAct,Diocesan Bishops,Titular Bishops,Bishops Tot,Sec Cardinals,Sec Patriarchs,Sec Archbishops,Sec Bishops,Sec Tot,Relig Cardinals,Relig Patriarchs,Relig Archbishops,Relig Bishops,Relig Tot,Diocesan,Coadjutor or auxhiliary,Office in Roman Curia,Other situations,w/o office,Total.y,Inc Tot,Inc resident abroad,Pres Tot,Pres inc in Dio abroad,Difference inc pres,Situation Jan1,Var ordinations,Var deaths,Var defections,Var other reasons,Var balance,Situation Dec31,Ordinations.x,Deaths.x,Defections.x,Balance.x,Bp native tcor,Bpforeign tcor,Bp Tot,Ordinations.y,Deaths.y,Defections.y,Balance.y,CenDiocC SecSc Seminaries,CenDiocC SecSc Residences,CenDiocC PhTh Seminaries,CenDiocC PhTh Residences,CenReligC SecSc Seminaries,CenReligC SecSc Residences,CenReligC PhTh Seminaries,CenReligC PhTh Residences,SecSc students for DiocC,SecSc students for ReligC,SecSc students Tot,Sudents Ph for DiocC,Sudents Ph for ReligC,Sudents Ph Tot,Students Th for DiocC,Students Th for ReligC,Students Th Tot,Sudents PhTh for DiocC,Sudents PhTh for ReligC,Sudents PhTh Tot,PhTh students pHT Inh,PhTh students pHT Cath,PhTh students per 100 P,Students Ph,Students Th,Students Tot,Kindergartens.x,Kindergartens Students.x,Primary or elementary schools.x,Primary or elementary schools Students.x,SecSc junior and senior.x,SecSc Students,Higher institutes and universities Students,HI and Uni Students in Uni EccSt,HI and Uni Students Uni other,Kindergartens.y,Kindergartens Students.y,Primary or elementary schools.y,Primary or elementary schools Students.y,SecSc junior and senior.y,SecSc junior and senior Students,Baptisms up to 7,Baptisms over 7,Baptisms Tot,Baptisms up to 7 pT Cath,Marriages Cath,Marriages Cath-Non-Cath,Mariages Tot (A),Marriages Tot (pT Cath),Confirmations (A),Confirmations (pT Cath),First Communiones (A),First Communiones (pT Cath),Hospitals,Dispensaries,Leprosaria,Homes for OCiIH,Orphaneges,Nurseries,Matrimonial Advice Centres,Special Centres for SocReEd,Other Institutions,Total,Houses.x,Bishops.y,Priests,Permanent deacons,Seminarians,Non-Priest Relig,Novices Seminarians,Novices Others,Postulants.x,Houses.y,Postulants.y,Novices.x,Professed Relig Temp Vow.x,Professed Relig Perp Vow,Houses,Postulants,Novices.y,Professed Relig Temp Vow.y,Prefessed Relig Perp Vow,Candidates app,Members it,Members id,Lay people aw/i,FI pending BOY.x,FI introduced DY.x,FI completed DY.x,FI pending EOY.x,SI pending BOY.x,SI introduced DY.x,SI completed DY.x,SI pending EOY.x,FI pending BOY.y,FI introduced DY.y,FI completed DY.y,FI pending EOY.y,SI pending BOY.y,SI introduced DY.y,SI completed DY.y,SI pending EOY.y,FI pending BOY,FI introduced DY,FI completed DY,FI pending EOY,SI pending BOY,SI introduced DY,SI completed DY,SI pending EOY,Anm: Zahlen der ertsn Spalte h�ngen an den L�ndernamen,FI sentence contrary to nullity,FI peremption.x,FI renunciation,FI Tot.x,SI decree of confirmation.x,SI sentence in favour of nullity.x,SI sentence contrary to nullity,SI peremption.x,SI renunciation,SI Tot.x,FI sentence in favour of nullity.x,FI referred to ordinary process.x,FI peremption.y,FI renunciations.x,FI Tot.y,SI sentence in favour of nullity.y,SI referred to the ordinary process.x,SI peremption.y,SI renunciations.x,SI Tot.y,FI sentence in favour of nullity.y,FI referred to ordinary process.y,FI peremption,FI renunciations.y,FI Tot,SI decree of confirmation.y,SI referred to the ordinary process.y,SI peremption,SI renunciations.y,SI Tot,Pending BOY.x,Introduced DY.x,Acts transmitted to the Apostolic See accompanied by a favourable votum,Acts transmitted to the Apostolic See accompanied by an unfavourable votum,Closed for other reasons,Pending EOY.x,Pending BOY.y,Introduced DY.y,Closed DY,Pending EOY.y,Cases dec null np,Cases dec null pp,Cases dec null tp,Processes disp marr np,Processes disp marr pp,Processes disp marr tp,Processes pres death np,Processes pres death pp,Processes pres death tp,Number of ecclesiastical territories - absolute figures,Number of ecclesiastical territories - index numbers (base 2013 = 100),Average diocesan area (in km^2),Pastoral density index (number of inhabitants per pastoral centre),Number of pastoral centres - absolute figures,Number of pastoral centres - index numbers (base 2013 = 100),Number of parishes - absolute figures,Number of parishes - index numbers (base 2013 = 100),Number of parishes administered by a priest,Number of parishes entrusted to non-priests,Number of parishes completely vacant,Number of mission stations,Number of bishops present,Number of diocesan priests present,Number of ordinations of diocesan priests,Number of deaths of diocesan priests,Number of defections of diocesan priests,Number of religious priests present,Number of lay men religious (with temporary and perpetual vows),Number of temporarily and perpetually professed women religious,Number of priests (diocesan and religious) present - absolute figures,Number of priests (diocesan and religious) present - index numbers (base 2013 = 100),Index of pastoral workload - Catholics per priest (diocesan and religious),Index of pastoral workload - Inhabitants per priest (diocesan and religious),Number of diocesan priests present - absolute figures,Number of diocesan priests present - index numbers (base 2013 = 100),Number of diocesan priests incardinated - absolute figures,Number of diocesan priests incardinated - index numbers (base 2013 = 100),Number of religious priests present - absolute figures,Number of religious priests present - index numbers (base 2013 = 100),Number of permanent deacons (diocesan and religious) - absolute figures,Number of permanent deacons (diocesan and religious) - index numbers (base 2013 = 100),Number of lay men religious - absolute figures,Number of lay men religious - index numbers (base 2013 = 100),Number of temporarily and perpetually professed women religious - absolute figures,Number of temporarily and perpetually professed women religious - index numbers (base 2013 = 100),Number of candidates for priesthood in the philosophy and theology centres (diocesan and religious),Number of candidates for priesthood in the philosophy and theology diocesan centres,Number of candidates for priesthood in the philosophy and theology religious centres,Number of candidates for priesthood in the secondary-school centres (diocesan and religious),"Training centres for priesthood, for philosophy and theology and for secondary-school students - diocesan and religious","Training centres for priesthood, for philosophy and theology and for secondary-school students - diocesan","Training centres for priesthood, for philosophy and theology and for secondary-school students - religious","Training centres for priesthood, for philosophy and theology students (diocesan and religious) - seminaries and residences","Training centres for priesthood, for philosophy and theology students (diocesan and religious) - seminaries","Training centres for priesthood, for philosophy and theology students (diocesan and religious) - residences","Training centres for priesthood, for secondary-school students (diocesan and religious) - seminaries and residences","Training centres for priesthood, for secondary-school students (diocesan and religious) - seminaries","Training centres for priesthood, for secondary-school students (diocesan and religious) -residences","Diocesan training centres for priesthood, for philosophy and theology and for secondary-school students - seminaries","Diocesan training centres for priesthood, for philosophy and theology and for secondary-school students - residences","Religious training centres for priesthood, for philosophy and theology and for secondary-school students - seminaries","Religious training centres for priesthood, for philosophy and theology and for secondary-school students - residences",Number of candidates for priesthood in the philosophy and theology centres (diocesan and religious) - absolute figures,Number of candidates for priesthood in the philosophy and theology centres (diocesan and religious) - index numbers (base 2013 = 100),Number of candidates for priesthood in the secondary-school centres (diocesan and religious) - absolute figures,Number of candidates for priesthood in the secondary-school centres (diocesan and religious) - index numbers (base 2013 = 100),Number of candidates for priesthood in diocesan centres - philosophy and theology,Number of candidates for priesthood in diocesan centres - secondary schools,Number of candidates for priesthood in religious centres - philosophy and theology,Number of candidates for priesthood in religious centres - secondary schools,"Vocation rate (in the diocesan and religious centres) - number of philosophy and theology and secondary-school students per 100,000 Catholics","Vocation rate (in the diocesan and religious centres) - number of philosophy and theology and secondary-school students per 100,000 inhabitants","Vocation rate (in the diocesan and religious centres) - number of philosophy and theology students per 100,000 Catholics",Ordination rate in diocesan centres (priestly ordinations per 100 philosophy and theology students),Number of students in the diocesan philosophy and theology centres who left the seminary,Departure rate of students in the diocesan philosophy and theology centres (departures per 100 enrolled students),Percentage of people over seven years old among those receiving baptism,Percentage of marriages that are mixed marriages
Anguilla,96,16,1,0,1,0,0,0,1,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,165,6.8,0,15877,1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,8,15877,1079,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,0,5,4.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,442,99,7,1,2,0,0,0,2,2022,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,223,7,1050,49364,3455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,3,8,0,0,8,0,0,0,23,9873,691,22,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,4,1,7,4,-3,3,1,0,0,0,1,4,33.33,0,0,33.33,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2.03,28.94,20,0,0,0,1,42,1,287,2,501,0,0,0,NA,NA,NA,NA,NA,NA,26,5,31,3.8,5,3,8,1.2,40,5.79,21,3.04,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,0,0,3,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2780400,46235,42406,73,2915,7,310,7274,10506,2022,0,14,0,52,4,0,2,1,0,0,0,0,0,73,2224,356,278,21,0,21,11,4,17,91.72,38088,4401,4036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,3833,1473,1183,8,527,6318,25,544,21868,82830,8714,7992,4.6,68,70,138,3,0,19,88,110,0,0,2,26,28,69,27,2,1,39,138,3763,132,3833,202,-70,3809,56,56,17,-29,-46,3763,1.47,1.47,0.45,-0.45,NA,NA,NA,NA,NA,NA,NA,14,6,26,7,14,5,8,18,214,55,269,291,146,437,340,197,537,631,343,974,2.11,2.3,18.36,45,40,85,1557,236907,1776,667419,1789,549646,49429,371,115581,NA,NA,NA,NA,NA,NA,348553,27980,376533,8.2,23912,912,24824,0.6,183340,4.32,235826,5.56,53,136,0,354,185,400,199,169,1884,3380,457,28,1220,3,188,353,34,14,80,48,22,19,20,472,940,64,47,155,3696,29,50,369,268,858,397,410,845,0,0,0,0,0,2,2,0,0,2,1,1,22,25,26,21,0,0,0,0,355,19,27,9,410,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,25,1,0,0,26,0,0,0,0,0,5,1,1,0,0,5,1,0,0,1,90,53,259,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,3833,56,56,17,1473,527,6318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,313,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Armenia,29800,2969,310,1,21,0,0,0,21,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,100,10.43,29800,141381,14748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,14,5,0,2,22,0,0,0,4,98967,10323,47.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,16,11,-7,9,0,0,0,0,0,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,36,27,63,0,0,0,6,2,8,6,2,8,0.27,2.58,26.67,0,0,0,0,0,0,0,1,35,0,0,0,NA,NA,NA,NA,NA,NA,62,82,144,0.2,57,0,57,0,144,0.46,58,0.19,1,20,0,0,3,0,0,0,9,33,2,0,4,0,0,0,0,0,30,0,0,0,0,0,5,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,0,0,0,14,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aruba,193,121,88,0,5,0,0,0,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,627,72.99,0,24200,17664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,0,0,0,7,0,0,0,0,17286,12617,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1011,14,4093,7,3121,0,0,0,NA,NA,NA,NA,NA,NA,197,7,204,2.2,61,0,61,0,301,3.41,357,4.04,1,0,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asia,44741227,4650852,154244,543,27378,936,32076,6096,66486,2022,7,95,31,358,4,0,1,3,21,4,4,3,12,543,20950,4483,1683,6,81,20,75,80,104,3.32,64481,48340,2320,4650852,104,154244,33,66486,122,48340,2320,27378,412,33012,497,6096,91,66486,100,817,41338,31573,248,106,12880,175568,54,1809,46154,357917,44080,2116,11,459,358,817,22,5,149,467,643,8,2,45,119,174,470,64,31,4,248,817,43500,3335,41338,1173,2162,42921,1189,475,69,-66,579,43500,2.77,1.11,0.16,1.5,734,83,817,277,111,16,15,389,113,197,53,486,216,219,281,13081,9467,22548,7258,9597,16855,7861,7051,14912,15119,16648,31767,0.99,20.6,43.57,460,451,911,13519,1603902,16080,5636422,11672,5961213,1308376,109718,462950,13519,1603902,16080,5636422,11672,5961213,1688491,331828,2020319,10.9,415978,48124,464102,3,1179556,7.65,1408644,9.13,1168,2524,260,2679,3013,2705,1039,501,3071,16960,7004,174,28498,89,10571,6106,1989,497,5621,269,136,169,408,3042,18446,4589,4169,14572,109251,123,175,1108,468,5368,4499,4371,5496,43,22,23,42,257,319,311,265,2,0,2,0,110,192,160,142,0,0,0,0,3965,136,124,146,4371,8,14,1,0,0,23,280,30,1,0,311,2,0,0,0,2,11,1,3,160,0,0,0,0,0,0,44,41,20,1,24,40,4,11,13,2,631,1004,2957,6,10,5,3,8,2,543,1017,64481,48340,66486,903,27378,1103,27116,182,80,33012,817,41338,1189,475,69,31573,12880,175568,72911,1186,2116,44080,41338,116,43500,1141,31573,1221,354,1487,12880,1086,175568,1034,NA,15119,16648,22548,1954,752,1202,750,416,334,1204,875,329,586,166,705,497,31767,905,22548,885,15119,13081,16648,9467,3521,169,99,776,911,594,164,104
Asia Middle East,3828342,289369,3048,84,1666,7,15,115,1803,2022,6,14,30,17,0,0,1,0,4,0,0,1,11,84,1206,284,126,2,1,2,2,43,76,1.05,45576,160493,1690,NA,NA,NA,NA,1803,21,160493,1690,1666,924,22,12,115,64,1803,100,129,1510,1266,122,19,299,3638,0,7,2826,4262,104239,1098,20.6,57,72,129,2,5,46,45,98,1,2,17,11,31,62,16,10,1,40,129,1580,237,1510,167,70,1566,29,20,1,6,14,1580,1.85,1.28,0.06,0.51,86,43,129,185,128,6,51,3,0,14,7,3,1,13,1,23,30,53,74,127,201,187,114,301,261,241,502,0.17,16.47,18.08,17,19,36,512,57522,496,151346,360,106206,20611,1280,42549,512,57522,496,151346,360,106206,13417,471,13888,4.4,6189,1638,7827,2.6,12897,4.23,15240,5,53,148,5,79,51,43,40,12,96,527,300,31,1018,19,169,104,24,4,20,16,5,2,15,192,449,7,9,59,2068,0,1,3,1,653,403,403,653,21,5,5,21,5,4,6,3,0,0,0,0,4,7,10,1,0,0,0,0,274,60,19,50,403,4,1,0,0,0,5,6,0,0,0,6,0,0,0,0,0,9,1,0,0,10,0,0,0,0,0,8,0,2,0,0,6,18,16,16,18,43,104,208,1,0,1,0,0,0,84,100,45576,160493,1803,1045,1666,1011,1616,7,43,22,129,1510,29,20,1,1266,299,3638,2776,1034,1098,104239,1510,1141,1580,1082,1266,93,141,133,299,727,3638,777,NA,261,241,53,42,24,18,35,27,8,7,6,1,17,7,16,2,502,876,53,449,261,23,241,30,1821,19,17,1043,36,1295,34,209
Asia Middle East Total,3828342,289369,3048,84,1666,7,15,115,1803,2022,6,14,30,17,0,0,1,0,4,0,0,1,11,84,1206,284,126,2,1,2,2,43,76,1.05,45576,160493,1690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,1510,1266,122,19,299,3638,0,7,2826,4262,104239,1098,20.6,57,72,129,2,5,46,45,98,1,2,17,11,31,62,16,10,1,40,129,1580,237,1510,167,70,1566,29,20,1,6,14,1580,1.85,1.28,0.06,0.51,NA,NA,NA,NA,NA,NA,NA,3,0,14,7,3,1,13,1,23,30,53,74,127,201,187,114,301,261,241,502,0.17,16.47,18.08,17,19,36,512,57522,496,151346,360,106206,20611,1280,42549,NA,NA,NA,NA,NA,NA,13417,471,13888,4.4,6189,1638,7827,2.6,12897,4.23,15240,5,53,148,5,79,51,43,40,12,96,527,300,31,1018,19,169,104,24,4,20,16,5,2,15,192,449,7,9,59,2068,0,1,3,1,653,403,403,653,21,5,5,21,5,4,6,3,0,0,0,0,4,7,10,1,0,0,0,0,274,60,19,50,403,4,1,0,0,0,5,6,0,0,0,6,0,0,0,0,0,9,1,0,0,10,0,0,0,0,0,8,0,2,0,0,6,0,0,0,0,43,104,208,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,1510,29,20,1,1266,299,3638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asia South East Far East,40912885,4361483,151197,459,25712,929,32061,5981,64683,2022,1,81,1,341,4,0,0,3,17,4,4,2,1,459,19744,4199,1557,4,80,18,73,37,107,3.47,67941,45214,2338,NA,NA,NA,NA,64683,141,45214,2338,25712,398,32990,51,5981,92,64683,100,688,39828,30307,126,87,12581,171930,54,1802,43328,353655,41699,2156,10.8,402,286,688,20,0,103,422,545,7,0,28,108,143,408,48,21,3,208,688,41920,3098,39828,1006,2092,41355,1160,455,68,-72,565,41920,2.8,1.1,0.16,1.54,648,40,688,28,11,16,154,386,113,183,46,483,215,206,280,13058,9437,22495,7184,9470,16654,7674,6937,14611,14858,16407,31265,1.07,20.68,44.58,443,432,875,13007,1546380,15584,5485076,11312,5855007,1287765,108438,420401,13007,1546380,15584,5485076,11312,5855007,1675074,331357,2006431,11.1,409789,46486,456275,3,1166659,7.72,1393404,9.22,1115,2376,255,2600,2962,2662,999,489,2975,16433,6704,143,27480,70,10402,6002,1965,493,5601,253,131,167,393,2850,17997,4582,4160,14513,107183,123,174,1105,467,4715,4096,3968,4843,22,17,18,21,252,315,305,262,2,0,2,0,106,185,150,141,0,0,0,0,3691,76,105,96,3968,4,13,1,0,0,18,274,30,1,0,305,2,0,0,0,2,136,10,1,3,150,0,0,0,0,0,36,41,18,1,24,34,4,11,13,2,588,900,2749,5,10,4,3,8,2,459,102,67941,45214,64683,897,25712,111,25500,175,37,32990,688,39828,1160,455,68,30307,12581,171930,70135,1193,2156,41699,39828,1161,41920,1143,30307,1238,213,1614,12581,1099,171930,1041,NA,14858,16407,22495,1912,728,1184,715,389,326,1197,869,328,569,159,689,495,31265,905,22495,887,14858,13058,16407,9437,3556,184,107,771,875,581,165,102
Asia South East Far East Total,40912885,4361483,151197,459,25712,929,32061,5981,64683,2022,1,81,1,341,4,0,0,3,17,4,4,2,1,459,19744,4199,1557,4,80,18,73,37,107,3.47,67941,45214,2338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688,39828,30307,126,87,12581,171930,54,1802,43328,353655,41699,2156,10.8,402,286,688,20,0,103,422,545,7,0,28,108,143,408,48,21,3,208,688,41920,3098,39828,1006,2092,41355,1160,455,68,-72,565,41920,2.8,1.1,0.16,1.54,NA,NA,NA,NA,NA,NA,NA,386,113,183,46,483,215,206,280,13058,9437,22495,7184,9470,16654,7674,6937,14611,14858,16407,31265,1.07,20.68,44.58,443,432,875,13007,1546380,15584,5485076,11312,5855007,1287765,108438,420401,NA,NA,NA,NA,NA,NA,1675074,331357,2006431,11.1,409789,46486,456275,3,1166659,7.72,1393404,9.22,1115,2376,255,2600,2962,2662,999,489,2975,16433,6704,143,27480,70,10402,6002,1965,493,5601,253,131,167,393,2850,17997,4582,4160,14513,107183,123,174,1105,467,4715,4096,3968,4843,22,17,18,21,252,315,305,262,2,0,2,0,106,185,150,141,0,0,0,0,3691,76,105,96,3968,4,13,1,0,0,18,274,30,1,0,305,2,0,0,0,2,136,10,1,3,150,0,0,0,0,0,36,41,18,1,24,34,4,11,13,2,588,900,2749,5,10,4,3,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688,39828,1160,455,68,30307,12581,171930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asia Total,44741227,4650852,154244,543,27378,936,32076,6096,66486,2022,7,95,31,358,4,0,1,3,21,4,4,3,12,543,20950,4483,1683,6,81,20,75,80,104,3.32,64481,48340,2320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,817,41338,31573,248,106,12880,175568,54,1809,46154,357917,44080,2116,11,459,358,817,22,5,149,467,643,8,2,45,119,174,470,64,31,4,248,817,43500,3335,41338,1173,2162,42921,1189,475,69,-66,579,43500,2.77,1.11,0.16,1.5,NA,NA,NA,NA,NA,NA,NA,389,113,197,53,486,216,219,281,13081,9467,22548,7258,9597,16855,7861,7051,14912,15119,16648,31767,0.99,20.6,43.57,460,451,911,13519,1603902,16080,5636422,11672,5961213,1308376,109718,462950,NA,NA,NA,NA,NA,NA,1688491,331828,2020319,10.9,415978,48124,464102,3,1179556,7.65,1408644,9.13,1168,2524,260,2679,3013,2705,1039,501,3071,16960,7004,174,28498,89,10571,6106,1989,497,5621,269,136,169,408,3042,18446,4589,4169,14572,109251,123,175,1108,468,5368,4499,4371,5496,43,22,23,42,257,319,311,265,2,0,2,0,110,192,160,142,0,0,0,0,3965,136,124,146,4371,8,14,1,0,0,23,280,30,1,0,311,2,0,0,0,2,145,11,1,3,160,0,0,0,0,0,44,41,20,1,24,40,4,11,13,2,631,1004,2957,6,10,5,3,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,817,41338,1189,475,69,31573,12880,175568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
